"trans_date","change_type","addon_or_removal","site","urbanrural","city","site_type","terms","ns","nsptw","nearby","week_diff"
"2011-07-31","terminal","removal","site 330","urban","Edmonton","Regular",2,-9059,179,"1 | 5 | 10",13
"2011-07-31","terminal","removal","site 330","urban","Edmonton","Regular",1,-6773,446,"1 | 5 | 10",26
"2011-07-31","terminal","removal","site 330","urban","Edmonton","Regular",1,4050,520,"1 | 5 | 10",39
"2011-07-31","terminal","addon","site 29","rural","High River","Regular",1,8998,840,"1 | 5 | 10",13
"2011-07-31","terminal","addon","site 29","rural","High River","Regular",2,1604,-278,"1 | 5 | 10",26
"2011-07-31","terminal","addon","site 29","rural","High River","Regular",2,7700,-591,"1 | 5 | 10",39
"2011-07-31","terminal","addon","site 215","rural","Okotoks","GEC",1,-2196,219,"1 | 5 | 10",13
"2011-07-31","terminal","addon","site 215","rural","Okotoks","GEC",2,-3294,504,"1 | 5 | 10",26
"2011-07-31","terminal","addon","site 215","rural","Okotoks","GEC",2,6684,-97,"1 | 5 | 10",39
"2011-07-31","terminal","removal","site 290","rural","Hardisty","Regular",2,-3652,585,"1 | 5 | 10",13
"2011-07-31","terminal","removal","site 290","rural","Hardisty","Regular",2,-1261,745,"1 | 5 | 10",26
"2011-07-31","terminal","removal","site 290","rural","Hardisty","Regular",1,5980,-408,"1 | 5 | 10",39
"2011-07-31","terminal","removal","site 288","rural","Hythe","Regular",1,8918,-187,"1 | 5 | 10",13
"2011-07-31","terminal","removal","site 288","rural","Hythe","Regular",1,-9588,-385,"1 | 5 | 10",26
"2011-07-31","terminal","removal","site 288","rural","Hythe","Regular",1,8504,139,"1 | 5 | 10",39
"2011-07-31","terminal","addon","site 177","urban","Edmonton","Regular",1,1233,604,"1 | 5 | 10",13
"2011-07-31","terminal","addon","site 177","urban","Edmonton","Regular",1,-6767,655,"1 | 5 | 10",26
"2011-07-31","terminal","addon","site 177","urban","Edmonton","Regular",1,-7182,543,"1 | 5 | 10",39
"2011-07-31","terminal","addon","site 331","urban","Lethbridge","GEC",1,-9347,-642,"1 | 5 | 10",13
"2011-07-31","terminal","addon","site 331","urban","Lethbridge","GEC",2,11594,21,"1 | 5 | 10",26
"2011-07-31","terminal","addon","site 331","urban","Lethbridge","GEC",2,7172,615,"1 | 5 | 10",39
"2011-07-31","terminal","addon","site 332","rural","Sherwood Park","Regular",2,8868,565,"1 | 5 | 10",13
"2011-07-31","terminal","addon","site 332","rural","Sherwood Park","Regular",2,8564,187,"1 | 5 | 10",26
"2011-07-31","terminal","addon","site 332","rural","Sherwood Park","Regular",1,10015,182,"1 | 5 | 10",39
"2011-07-31","terminal","addon","site 333","rural","Caroline","Regular",2,8921,790,"1 | 5 | 10",13
"2011-07-31","terminal","addon","site 333","rural","Caroline","Regular",1,2817,-750,"1 | 5 | 10",26
"2011-07-31","terminal","addon","site 333","rural","Caroline","Regular",2,-6518,-149,"1 | 5 | 10",39
"2011-07-31","terminal","removal","site 195","rural","Alix","Regular",2,-631,-331,"1 | 5 | 10",13
"2011-07-31","terminal","removal","site 195","rural","Alix","Regular",1,-8233,905,"1 | 5 | 10",26
"2011-07-31","terminal","removal","site 195","rural","Alix","Regular",1,7043,-228,"1 | 5 | 10",39
"2011-07-31","terminal","removal","site 334","urban","Calgary","Regular",2,3135,363,"1 | 5 | 10",13
"2011-07-31","terminal","removal","site 334","urban","Calgary","Regular",1,-3434,596,"1 | 5 | 10",26
"2011-07-31","terminal","removal","site 334","urban","Calgary","Regular",1,275,-234,"1 | 5 | 10",39
"2011-07-31","terminal","removal","site 234","rural","Okotoks","Regular",2,5275,-450,"1 | 5 | 10",13
"2011-07-31","terminal","removal","site 234","rural","Okotoks","Regular",1,-1876,895,"1 | 5 | 10",26
"2011-07-31","terminal","removal","site 234","rural","Okotoks","Regular",2,-6903,-136,"1 | 5 | 10",39
"2011-07-31","terminal","removal","site 67","urban","Medicine Hat","Regular",2,-2204,317,"1 | 5 | 10",13
"2011-07-31","terminal","removal","site 67","urban","Medicine Hat","Regular",1,3553,-104,"1 | 5 | 10",26
"2011-07-31","terminal","removal","site 67","urban","Medicine Hat","Regular",2,-717,-326,"1 | 5 | 10",39
"2011-07-31","terminal","removal","site 335","rural","Wembley","Regular",1,4062,455,"1 | 5 | 10",13
"2011-07-31","terminal","removal","site 335","rural","Wembley","Regular",2,-915,-307,"1 | 5 | 10",26
"2011-07-31","terminal","removal","site 335","rural","Wembley","Regular",1,6829,474,"1 | 5 | 10",39
"2011-07-31","terminal","addon","site 24","rural","Chestermere","Regular",1,9500,90,"1 | 5 | 10",13
"2011-07-31","terminal","addon","site 24","rural","Chestermere","Regular",2,11556,-691,"1 | 5 | 10",26
"2011-07-31","terminal","addon","site 24","rural","Chestermere","Regular",1,8068,-716,"1 | 5 | 10",39
"2011-08-07","site","removal","site 336","rural","Wetaskiwin","Regular",1,1469,-137,"1 | 5 | 10",13
"2011-08-07","site","removal","site 336","rural","Wetaskiwin","Regular",1,-8601,462,"1 | 5 | 10",26
"2011-08-07","site","removal","site 336","rural","Wetaskiwin","Regular",2,2691,144,"1 | 5 | 10",39
"2011-08-07","terminal","removal","site 337","urban","Calgary","Regular",2,1960,703,"1 | 5 | 10",13
"2011-08-07","terminal","removal","site 337","urban","Calgary","Regular",2,9581,-619,"1 | 5 | 10",26
"2011-08-07","terminal","removal","site 337","urban","Calgary","Regular",1,274,-105,"1 | 5 | 10",39
"2011-08-07","terminal","addon","site 98","urban","Calgary","GEC",1,11845,753,"1 | 5 | 10",13
"2011-08-07","terminal","addon","site 98","urban","Calgary","GEC",1,-2617,892,"1 | 5 | 10",26
"2011-08-07","terminal","addon","site 98","urban","Calgary","GEC",2,8336,17,"1 | 5 | 10",39
"2011-08-07","terminal","addon","site 338","rural","Calmar","Regular",1,1833,-112,"1 | 5 | 10",13
"2011-08-07","terminal","addon","site 338","rural","Calmar","Regular",1,3902,-255,"1 | 5 | 10",26
"2011-08-07","terminal","addon","site 338","rural","Calmar","Regular",1,-1356,-455,"1 | 5 | 10",39
"2011-08-07","terminal","addon","site 339","urban","Edmonton","Regular",1,6905,-141,"1 | 5 | 10",13
"2011-08-07","terminal","addon","site 339","urban","Edmonton","Regular",2,9304,754,"1 | 5 | 10",26
"2011-08-07","terminal","addon","site 339","urban","Edmonton","Regular",1,11173,-283,"1 | 5 | 10",39
"2011-08-07","terminal","addon","site 174","urban","Calgary","Regular",2,11830,825,"1 | 5 | 10",13
"2011-08-07","terminal","addon","site 174","urban","Calgary","Regular",2,5782,211,"1 | 5 | 10",26
"2011-08-07","terminal","addon","site 174","urban","Calgary","Regular",1,-1938,-214,"1 | 5 | 10",39
"2011-08-14","terminal","addon","site 340","rural","St. Paul","Regular",2,4243,-409,"1 | 5 | 10",13
"2011-08-14","terminal","addon","site 340","rural","St. Paul","Regular",2,444,96,"1 | 5 | 10",26
"2011-08-14","terminal","addon","site 340","rural","St. Paul","Regular",1,-6237,-455,"1 | 5 | 10",39
"2011-08-14","terminal","addon","site 84","rural","Morinville","Regular",2,4586,719,"1 | 5 | 10",13
"2011-08-14","terminal","addon","site 84","rural","Morinville","Regular",1,6821,843,"1 | 5 | 10",26
"2011-08-14","terminal","addon","site 84","rural","Morinville","Regular",2,1034,-88,"1 | 5 | 10",39
"2011-08-14","site","removal","site 175","urban","Lethbridge","Regular",1,2612,-363,"1 | 5 | 10",13
"2011-08-14","site","removal","site 175","urban","Lethbridge","Regular",2,-7005,-236,"1 | 5 | 10",26
"2011-08-14","site","removal","site 175","urban","Lethbridge","Regular",2,6248,380,"1 | 5 | 10",39
"2011-08-14","terminal","addon","site 187","urban","Calgary","Casino",1,-7330,-50,"1 | 5 | 10",13
"2011-08-14","terminal","addon","site 187","urban","Calgary","Casino",1,9603,122,"1 | 5 | 10",26
"2011-08-14","terminal","addon","site 187","urban","Calgary","Casino",2,-1070,-260,"1 | 5 | 10",39
"2011-08-14","terminal","addon","site 216","urban","Calgary","Regular",1,-5704,-633,"1 | 5 | 10",13
"2011-08-14","terminal","addon","site 216","urban","Calgary","Regular",2,-9714,-435,"1 | 5 | 10",26
"2011-08-14","terminal","addon","site 216","urban","Calgary","Regular",2,-5287,29,"1 | 5 | 10",39
"2011-08-14","site","addon","site 341","urban","Calgary","Regular",2,2169,-694,"1 | 5 | 10",13
"2011-08-14","site","addon","site 341","urban","Calgary","Regular",2,-1490,-318,"1 | 5 | 10",26
"2011-08-14","site","addon","site 341","urban","Calgary","Regular",1,-494,-550,"1 | 5 | 10",39
"2011-08-14","terminal","addon","site 112","urban","Calgary","Regular",2,7761,103,"1 | 5 | 10",13
"2011-08-14","terminal","addon","site 112","urban","Calgary","Regular",2,-3757,103,"1 | 5 | 10",26
"2011-08-14","terminal","addon","site 112","urban","Calgary","Regular",2,-7704,707,"1 | 5 | 10",39
"2011-08-14","terminal","addon","site 342","urban","Grande Prairie","Regular",1,6474,-740,"1 | 5 | 10",13
"2011-08-14","terminal","addon","site 342","urban","Grande Prairie","Regular",1,7586,-359,"1 | 5 | 10",26
"2011-08-14","terminal","addon","site 342","urban","Grande Prairie","Regular",2,-5800,-506,"1 | 5 | 10",39
"2011-08-14","terminal","addon","site 62","rural","Redwater","Regular",2,11987,301,"1 | 5 | 10",13
"2011-08-14","terminal","addon","site 62","rural","Redwater","Regular",1,-5145,260,"1 | 5 | 10",26
"2011-08-14","terminal","addon","site 62","rural","Redwater","Regular",2,-4992,583,"1 | 5 | 10",39
"2011-08-14","terminal","addon","site 262","rural","Smoky Lake","Regular",1,-6912,-72,"1 | 5 | 10",13
"2011-08-14","terminal","addon","site 262","rural","Smoky Lake","Regular",2,6688,342,"1 | 5 | 10",26
"2011-08-14","terminal","addon","site 262","rural","Smoky Lake","Regular",1,429,-346,"1 | 5 | 10",39
"2011-08-21","site","removal","site 343","rural","Byemoor","Regular",2,-8861,-24,"1 | 5 | 10",13
"2011-08-21","site","removal","site 343","rural","Byemoor","Regular",2,10750,849,"1 | 5 | 10",26
"2011-08-21","site","removal","site 343","rural","Byemoor","Regular",1,-7148,410,"1 | 5 | 10",39
"2011-08-21","terminal","addon","site 251","urban","Edmonton","Regular",2,-2120,303,"1 | 5 | 10",13
"2011-08-21","terminal","addon","site 251","urban","Edmonton","Regular",2,11551,74,"1 | 5 | 10",26
"2011-08-21","terminal","addon","site 251","urban","Edmonton","Regular",1,-3670,-60,"1 | 5 | 10",39
"2011-08-21","terminal","addon","site 344","rural","Kinuso","Regular",2,-296,120,"1 | 5 | 10",13
"2011-08-21","terminal","addon","site 344","rural","Kinuso","Regular",1,10577,85,"1 | 5 | 10",26
"2011-08-21","terminal","addon","site 344","rural","Kinuso","Regular",2,-9035,-118,"1 | 5 | 10",39
"2011-08-21","terminal","addon","site 345","rural","Brooks","GEC",2,11020,-692,"1 | 5 | 10",13
"2011-08-21","terminal","addon","site 345","rural","Brooks","GEC",2,-328,-195,"1 | 5 | 10",26
"2011-08-21","terminal","addon","site 345","rural","Brooks","GEC",1,-9854,179,"1 | 5 | 10",39
"2011-08-21","terminal","addon","site 346","rural","Olds","GEC",1,995,159,"1 | 5 | 10",13
"2011-08-21","terminal","addon","site 346","rural","Olds","GEC",2,-8790,255,"1 | 5 | 10",26
"2011-08-21","terminal","addon","site 346","rural","Olds","GEC",1,5383,-83,"1 | 5 | 10",39
"2011-08-21","terminal","addon","site 228","urban","Medicine Hat","GEC",2,9866,186,"1 | 5 | 10",13
"2011-08-21","terminal","addon","site 228","urban","Medicine Hat","GEC",2,-7263,-486,"1 | 5 | 10",26
"2011-08-21","terminal","addon","site 228","urban","Medicine Hat","GEC",1,-1378,439,"1 | 5 | 10",39
"2011-08-21","terminal","addon","site 347","rural","Fort Vermilion","Regular",2,-8757,-384,"1 | 5 | 10",13
"2011-08-21","terminal","addon","site 347","rural","Fort Vermilion","Regular",2,11167,790,"1 | 5 | 10",26
"2011-08-21","terminal","addon","site 347","rural","Fort Vermilion","Regular",2,-482,137,"1 | 5 | 10",39
"2011-08-28","site","removal","site 328","urban","Edmonton","Regular",2,9608,96,"1 | 5 | 10",13
"2011-08-28","site","removal","site 328","urban","Edmonton","Regular",2,5089,-229,"1 | 5 | 10",26
"2011-08-28","site","removal","site 328","urban","Edmonton","Regular",2,6226,-336,"1 | 5 | 10",39
"2011-08-28","terminal","addon","site 348","rural","Leduc","GEC",2,-7144,-405,"1 | 5 | 10",13
"2011-08-28","terminal","addon","site 348","rural","Leduc","GEC",2,3253,168,"1 | 5 | 10",26
"2011-08-28","terminal","addon","site 348","rural","Leduc","GEC",2,1260,522,"1 | 5 | 10",39
"2011-09-04","site","removal","site 274","urban","Calgary","Regular",2,-1984,812,"1 | 5 | 10",13
"2011-09-04","site","removal","site 274","urban","Calgary","Regular",1,8184,-77,"1 | 5 | 10",26
"2011-09-04","site","removal","site 274","urban","Calgary","Regular",2,11453,600,"1 | 5 | 10",39
"2011-09-04","site","removal","site 349","urban","St. Albert","Regular",1,-1420,682,"1 | 5 | 10",13
"2011-09-04","site","removal","site 349","urban","St. Albert","Regular",1,-8450,-655,"1 | 5 | 10",26
"2011-09-04","site","removal","site 349","urban","St. Albert","Regular",1,7333,-140,"1 | 5 | 10",39
"2011-09-04","site","removal","site 350","urban","Red Deer","Regular",2,-1665,763,"1 | 5 | 10",13
"2011-09-04","site","removal","site 350","urban","Red Deer","Regular",2,5478,506,"1 | 5 | 10",26
"2011-09-04","site","removal","site 350","urban","Red Deer","Regular",2,-4704,513,"1 | 5 | 10",39
"2011-09-11","site","addon","site 351","rural","Sherwood Park","Regular",2,10835,247,"1 | 5 | 10",13
"2011-09-11","site","addon","site 351","rural","Sherwood Park","Regular",2,7653,230,"1 | 5 | 10",26
"2011-09-11","site","addon","site 351","rural","Sherwood Park","Regular",2,-9751,-611,"1 | 5 | 10",39
"2011-09-25","site","removal","site 352","urban","Edmonton","Regular",2,-9276,450,"1 | 5 | 10",13
"2011-09-25","site","removal","site 352","urban","Edmonton","Regular",1,6286,515,"1 | 5 | 10",26
"2011-09-25","site","removal","site 352","urban","Edmonton","Regular",1,4294,863,"1 | 5 | 10",39
"2011-09-25","site","removal","site 353","urban","Calgary","Regular",1,4130,-176,"1 | 5 | 10",13
"2011-09-25","site","removal","site 353","urban","Calgary","Regular",2,-2444,351,"1 | 5 | 10",26
"2011-09-25","site","removal","site 353","urban","Calgary","Regular",1,-8519,-600,"1 | 5 | 10",39
"2011-10-16","site","removal","site 354","rural","Calmar","Regular",1,6999,-579,"1 | 5 | 10",13
"2011-10-16","site","removal","site 354","rural","Calmar","Regular",2,-1637,462,"1 | 5 | 10",26
"2011-10-16","site","removal","site 354","rural","Calmar","Regular",2,820,-52,"1 | 5 | 10",39
"2011-10-16","site","removal","site 355","urban","Calgary","Regular",2,-7996,-503,"1 | 5 | 10",13
"2011-10-16","site","removal","site 355","urban","Calgary","Regular",1,6910,443,"1 | 5 | 10",26
"2011-10-16","site","removal","site 355","urban","Calgary","Regular",2,6621,-683,"1 | 5 | 10",39
"2011-10-16","site","addon","site 356","urban","Lethbridge","Regular",1,-6675,-495,"1 | 5 | 10",13
"2011-10-16","site","addon","site 356","urban","Lethbridge","Regular",1,-5915,46,"1 | 5 | 10",26
"2011-10-16","site","addon","site 356","urban","Lethbridge","Regular",1,11211,-509,"1 | 5 | 10",39
"2011-10-23","site","removal","site 357","urban","Edmonton","Regular",1,5751,-534,"1 | 5 | 10",13
"2011-10-23","site","removal","site 357","urban","Edmonton","Regular",1,-3532,159,"1 | 5 | 10",26
"2011-10-23","site","removal","site 357","urban","Edmonton","Regular",1,4634,-580,"1 | 5 | 10",39
"2011-10-30","terminal","addon","site 358","rural","Vermilion","Regular",2,9774,-661,"1 | 5 | 10",13
"2011-10-30","terminal","addon","site 358","rural","Vermilion","Regular",2,3656,399,"1 | 5 | 10",26
"2011-10-30","terminal","addon","site 358","rural","Vermilion","Regular",2,6764,-241,"1 | 5 | 10",39
"2011-10-30","site","addon","site 359","urban","Grande Prairie","Casino",1,-970,383,"1 | 5 | 10",13
"2011-10-30","site","addon","site 359","urban","Grande Prairie","Casino",1,11717,-498,"1 | 5 | 10",26
"2011-10-30","site","addon","site 359","urban","Grande Prairie","Casino",1,5190,772,"1 | 5 | 10",39
"2011-10-30","terminal","addon","site 313","rural","Ponoka","Regular",1,-3202,110,"1 | 5 | 10",13
"2011-10-30","terminal","addon","site 313","rural","Ponoka","Regular",2,9268,99,"1 | 5 | 10",26
"2011-10-30","terminal","addon","site 313","rural","Ponoka","Regular",2,-562,-313,"1 | 5 | 10",39
"2011-10-30","terminal","addon","site 360","rural","Strathmore","Regular",1,-5791,799,"1 | 5 | 10",13
"2011-10-30","terminal","addon","site 360","rural","Strathmore","Regular",1,1556,59,"1 | 5 | 10",26
"2011-10-30","terminal","addon","site 360","rural","Strathmore","Regular",2,1162,136,"1 | 5 | 10",39
"2011-10-30","terminal","addon","site 232","rural","Lac La Biche","GEC",2,-6730,592,"1 | 5 | 10",13
"2011-10-30","terminal","addon","site 232","rural","Lac La Biche","GEC",1,-685,-490,"1 | 5 | 10",26
"2011-10-30","terminal","addon","site 232","rural","Lac La Biche","GEC",1,-2509,-299,"1 | 5 | 10",39
"2011-10-30","site","addon","site 361","urban","Calgary","Regular",1,11067,326,"1 | 5 | 10",13
"2011-10-30","site","addon","site 361","urban","Calgary","Regular",1,4816,897,"1 | 5 | 10",26
"2011-10-30","site","addon","site 361","urban","Calgary","Regular",2,-144,190,"1 | 5 | 10",39
"2011-10-30","terminal","addon","site 113","rural","Rycroft","Regular",1,-6643,-544,"1 | 5 | 10",13
"2011-10-30","terminal","addon","site 113","rural","Rycroft","Regular",1,-7920,-499,"1 | 5 | 10",26
"2011-10-30","terminal","addon","site 113","rural","Rycroft","Regular",2,-7546,581,"1 | 5 | 10",39
"2011-10-30","terminal","addon","site 314","urban","Edmonton","Regular",1,-5873,24,"1 | 5 | 10",13
"2011-10-30","terminal","addon","site 314","urban","Edmonton","Regular",2,-2300,526,"1 | 5 | 10",26
"2011-10-30","terminal","addon","site 314","urban","Edmonton","Regular",2,1821,-698,"1 | 5 | 10",39
"2011-10-30","terminal","addon","site 312","rural","Edson","Regular",1,-8526,-47,"1 | 5 | 10",13
"2011-10-30","terminal","addon","site 312","rural","Edson","Regular",2,-7426,-626,"1 | 5 | 10",26
"2011-10-30","terminal","addon","site 312","rural","Edson","Regular",2,-3764,-700,"1 | 5 | 10",39
"2011-10-30","terminal","addon","site 362","rural","Sherwood Park","Regular",2,9568,-487,"1 | 5 | 10",13
"2011-10-30","terminal","addon","site 362","rural","Sherwood Park","Regular",1,930,291,"1 | 5 | 10",26
"2011-10-30","terminal","addon","site 362","rural","Sherwood Park","Regular",2,-559,669,"1 | 5 | 10",39
"2011-11-06","terminal","removal","site 181","urban","Calgary","Regular",2,-9611,247,"1 | 5 | 10",13
"2011-11-06","terminal","removal","site 181","urban","Calgary","Regular",2,-4908,-520,"1 | 5 | 10",26
"2011-11-06","terminal","removal","site 181","urban","Calgary","Regular",1,9557,-386,"1 | 5 | 10",39
"2011-11-06","terminal","removal","site 363","urban","Calgary","Regular",2,8787,-204,"1 | 5 | 10",13
"2011-11-06","terminal","removal","site 363","urban","Calgary","Regular",2,4545,756,"1 | 5 | 10",26
"2011-11-06","terminal","removal","site 363","urban","Calgary","Regular",2,452,-404,"1 | 5 | 10",39
"2011-11-06","terminal","removal","site 263","urban","Calgary","Regular",1,-5791,-473,"1 | 5 | 10",13
"2011-11-06","terminal","removal","site 263","urban","Calgary","Regular",2,-4421,315,"1 | 5 | 10",26
